,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
259,p376,PWY-7409,"phospholipid remodeling (phosphatidylethanolamine, yeast)","phospholipid remodeling (phosphatidylethanolamine, yeast) (PWY-7409)",PWY-7409,-0.007510121,0.01284203,0.00031534,0.002008868,0.001286682,-0.000145478,-0.003185162,-0.007762505,0.003908297,-0.002370602,-0.008139889,0.010949117,0.022031826,0.005315093,-0.008734713,0.002994796,0.002900487,0.00288169,0.008875478,0.013311539,-0.002106113,-0.002472935,0.000486215,0.014770288,0.000479088,0.001265227,0.000390044,0.003489752,-0.001312493,0.001731607,0.001794317,-0.0007249,0.001896408,-0.004336158,-0.000709235,0.0042725,0.002465221,-0.013475785,0.010108363,-0.005732192,-0.001125225,0.009006857,0.012957464,0.003941034,0.010742785,0.00177253,0.002161385,-0.010863319,0.00103507,0.00061995,-0.012156299,0.008390267,0.001147638,-0.001169619,0.006597956,0.009840591,-0.000298314,-0.000679043,0.004399053,0.006604087,0.003746526,0.006113883,-0.001500462,0.000695065,-0.002974905,0.005576591,-0.00200882,0.015003637,-0.010635221,0.001906633,-0.005438483,0.00503906,-0.00593227,-0.001587782,0.003252937,0.006295527,-0.011292644,-0.002225374,-0.004998069,-0.005763802,0.006360932,0.000992576,0.008922822,0.002206477,-0.010565207,0.00273793,0.0094673,0.020359043,0.003819767,-0.004636606,-0.004572414,0.003111063,-0.011286823,0.006845687,-0.001473024,0.003547398,-0.002211481,0.004337237,-0.010266178,0.014783411,0.000917819,0.006857868,40,56,71.4,0.001633447,-0.068163671,0.617661976,0.869702958,6.495,3.67-11.492,6.197,2.465-15.579,0.578374604,0.569543518,1.048087784,0.988590066,0.966928771,0.937714914,0.922436408,90,0,-0.000172705,0.000193546,0.376179903,IgA,0.999098102,56,40,-0.000137243,0.000183161,0.457185898,0.762058998,0.999098102,0.998946096,Malawi,MLW,Pathway
260,p379,PWY-7446,sulfoquinovose degradation I,sulfoquinovose degradation I (PWY-7446),PWY-7446,0.002194047,-0.002111635,0.004350618,0.000191521,-0.001326401,0.002285582,0.001146763,-0.001947647,-0.008375641,-0.000649872,0.00185783,0.002616909,0.00186674,0.000402946,0.004135517,-0.003068501,-0.00158315,-0.001070155,0.003359479,-0.000847093,0.001399882,-0.001932136,0.0017773,-0.000159019,-0.000190501,-0.003792349,-0.00137599,-0.001081987,-0.002762708,0.002172347,-0.005164857,0.000812383,0.001137117,-0.0014594,0.004525574,-0.001287099,-0.000981777,0.000483275,0.003460008,-0.005306644,0.00034729,0.000157704,-7.67E-05,-0.000727917,0.005765715,-0.000840805,0.000514377,0.000306186,0.000189728,0.008402605,-0.000716066,-0.001105584,-0.000676464,-0.00221871,0.001561025,0.00058176,-0.002182114,0.000632904,0.000175067,-0.004603646,-0.005860276,-0.002548594,-0.001572152,0.003308947,-0.001504964,-0.000708406,0.000271318,0.002096502,-0.00092875,0.002856593,-0.002690513,-0.000164126,-0.00305072,0.001326244,-0.002242982,-0.001116719,0.000580542,-0.001054823,-0.000278146,0.002899679,0.006444182,0.003233602,0.00162326,-0.000181743,0.006431346,-0.00276045,0.006070647,0.00113269,-0.001659218,0.001197268,0.000408706,-0.000507721,-0.00410516,0.001831608,0.000384088,0.000842594,-0.000613034,-0.003012736,0.001248831,6.86E-05,0.001186413,0.00355066,44,56,78.6,0.002950625,0.100849037,0.459571773,0.944008725,6.274,3.694-10.655,6.927,2.11-22.742,0.812764533,0.761337792,0.905731197,0.988590066,0.966928771,0.937714914,0.930215019,80,0,9.06E-05,0.000237293,0.704214833,IgA,0.999098102,56,44,0.000113569,0.000232162,0.626852573,0.879172793,0.999098102,0.998946096,Malawi,MLW,Pathway
261,p38,FASYN-INITIAL-PWY,superpathway of fatty acid biosynthesis initiation (E. coli),superpathway of fatty acid biosynthesis initiation (E. coli) (FASYN-INITIAL-PWY),FASYN-INITIAL-PWY,0.003748242,-0.002739008,0.005500703,-0.024832191,0.023438034,-0.000504866,-0.005809903,0.008908666,-0.003182326,-0.025604516,0.000402593,0.002959507,-0.016236616,-0.022322597,0.015143347,0.001384043,0.00465601,-0.005200126,-0.012846402,0.003595271,0.00429101,-0.002195466,-0.004529121,0.027181445,0.004874697,0.037246118,-0.00090561,-0.003272807,2.86E-05,0.000984342,-0.001904942,-0.00693846,-0.019734441,-0.003991293,0.004143385,-0.024323054,-0.004033727,0.016950405,0.00750842,-0.011538106,0.001531613,4.79E-05,0.002728698,-0.004839687,-0.001281042,0.001304293,-0.009299484,-0.006014221,0.023199441,-0.02060201,0.026476018,-0.000851886,-0.009103987,-0.004397782,-0.008898434,0.002862431,-0.009137655,0.000296105,0.003207589,-0.016228122,-0.004509897,-0.006298666,-0.002420727,0.005841852,-0.019612796,0.018506031,0.004135461,0.04706053,-0.002437519,0.006205609,-0.006234024,0.109560424,0.013601151,0.001545813,-0.014683568,0.003573622,0.011260446,-0.008688964,0.050044278,-0.000649544,-0.001606128,-0.001693958,0.03700137,-0.001940003,-0.001779549,0.013374451,0.008264434,0.049439303,0.010209161,-0.002915149,-0.001794769,0.000716688,-0.002490901,0.028896164,-0.012549333,0.001083583,0.015053892,-0.010665254,0.005750285,0.001512398,-0.003822254,0.012374147,56,56,100,0.028993889,-0.049147139,0.71906709,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,375,0,-0.000268464,0.000297009,0.370066939,IgA,0.999098102,56,56,-0.000301732,0.000298685,0.317262761,0.667240104,0.999098102,0.998946096,Malawi,MLW,Pathway
262,p380,PWY-7456,"&beta;-(1,4)-mannan degradation","beta-(1,4)-mannan degradation (PWY-7456)",PWY-7456,0.001551155,-0.003639768,0.004072942,-0.000377668,0.005257122,-0.00070394,0.000325203,-0.00985844,-0.006051895,0.001530345,-0.001364534,-0.004586091,0.008127643,0.003322261,0.001003011,-0.002306724,0.001160109,0.000826037,-0.00142786,-0.003382386,0.004695388,0.004855984,-0.003437817,0.000608518,0.002354207,0.008487319,0.000592783,0.002273818,0.004037614,-0.003117366,0.000735803,-0.011018695,-0.00220324,-0.001724998,-0.00482372,0.00031494,0.002988098,0.00646817,-0.014993342,0.001314332,-0.000428445,-0.002293453,-0.000423462,-0.000555269,-0.008099365,0.002735768,-0.009605236,-0.000833035,-0.002279322,0.006198745,-1.04E-06,0.006499747,0.000472825,0.0033911,-0.000340893,0.002507151,0.008449617,0.000483941,-0.00460327,-0.005524725,-0.014521196,-0.004925395,0.002954404,-0.004126436,-0.002864986,0.000634674,-0.001880524,0.000744431,0.00029119,-0.003806087,-0.002333678,0.000579064,-0.010973958,0.005353757,-0.001083557,-0.001766076,-0.001611319,-0.007254222,0.005152479,-0.004789895,-0.003263463,0.008533296,0.007948658,-0.005682963,0.000958336,-0.005704452,-0.001426685,0.004247128,0.001921386,0.006066048,-0.002994749,-0.002234068,0.001544404,0.00881365,-0.002832776,-0.001097948,-0.007752148,0.006834977,0.010335152,0.002916148,-0.000653373,0.004038384,27,56,48.2,0.003189157,-0.262756731,0.050409711,0.062600664,4.035,2.234-7.287,9.858,4.806-20.22,0.546761057,0.326654582,0.409312234,0.988590066,0.677963459,0.937714914,0.92186243,248,0,-0.00053282,0.000329427,0.111616255,IgA,0.999098102,56,27,-0.000537698,0.000341778,0.121971659,0.551240802,0.999098102,0.998946096,Malawi,MLW,Pathway
263,p383,PWY-7539,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia) (PWY-7539),PWY-7539,0.001835305,-0.008452276,-0.00073061,0.002239307,0.007761848,0.000798907,0.014820519,-0.008274741,-0.006894802,-0.004119647,0.003879362,0.006007068,-0.009480665,-0.000785444,-0.009291383,0.000170766,0.008376571,0.003988224,0.011244407,0.000117439,-0.003661345,-0.003800641,-0.011843379,0.005760436,0.003582835,0.00788959,0.001733896,0.002870711,0.004440704,0.005941113,0.000482343,0.000180924,0.009000373,-0.012112612,0.008418403,-0.006392376,0.003441829,0.002707327,0.005795716,0.016243197,-0.000205901,0.008127222,-0.017277878,-0.003617685,0.00020189,0.006705103,0.007648344,-0.007555215,-0.00079683,0.002246164,0.003151241,0.001171122,-0.003245231,-0.011082329,0.003279195,0.002453821,0.008256556,0.021687192,-0.006170732,-0.006209922,-0.00812713,-0.006026018,0.011446621,0.002853958,0.004503922,-0.00335358,-0.000779621,0.004147346,0.001385818,0.00266162,0.001386601,0.003306053,0.003380269,0.00431433,-0.000344714,-0.010559757,0.010994909,-0.003130824,0.003854341,-0.000922771,-0.006859176,0.005385344,0.009500633,0.008346544,-0.000803923,-0.005106653,0.002584581,0.001847592,-0.000840608,0.005740955,0.011735212,0.004522901,0.002073364,0.009867423,0.005633606,0.002011197,0.000805124,0.004692015,-0.003499735,-0.004108486,0.002026567,0.005754772,56,56,100,0.017811862,-0.045300543,0.740249781,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,52,0,8.96E-06,0.000264423,0.973083765,IgA,0.999098102,56,56,-4.16E-05,0.00026588,0.876337635,0.973319466,0.999098102,0.998946096,Malawi,MLW,Pathway
264,p384,PWY-7560,methylerythritol phosphate pathway II,methylerythritol phosphate pathway II (PWY-7560),PWY-7560,0.00928076,0.003106541,-0.000939825,0.025003502,0.021750736,0.004624612,0.00705995,0.003736504,0.003300176,0.033697339,0.001609259,-0.004261579,0.027855186,0.001433224,-0.008907282,-0.003735548,-0.006296707,0.002469522,-0.006632717,-0.015575074,0.003126464,-0.0065575,0.004717557,0.006656661,0.009967024,0.014134578,0.139494921,0.004395188,0.002632702,-0.002275735,0.008410313,0.001127934,0.010468395,0.011410891,-0.001247132,-0.002966004,0.021006521,0.015393491,0.016976524,0.004648051,0.012369694,-0.002370767,0.003419755,0.014175264,0.01426411,0.008681922,-0.001964669,0.016764433,0.010617247,-0.001010816,0.00198936,-0.009764973,0.002320079,0.000565705,0.011644104,0.020191215,-0.003571884,-0.003964615,0.00199968,0.005729603,0.008997183,-0.010046712,0.004641651,0.003850771,0.007298334,0.030422219,0.003603154,0.003343786,0.00168567,0.004852511,-0.003622447,0.005164804,-0.003543432,-0.005233943,0.021007005,-0.000254345,0.008107766,0.01901539,0.002830562,-0.000591879,0.007953375,0.00492301,0.003528869,-0.00427544,0.012571259,0.007295554,-0.01302863,0.010914475,0.013830899,-0.000345997,0.004040871,0.019625214,-0.004199796,-0.00381104,-0.000261977,0.010994939,0.020305245,0.006927784,0.001457289,-0.007859158,0.005467751,0.011633958,56,56,100,0.030610768,-0.271391122,0.043047845,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,19,1,-0.000222635,0.000150492,0.144849675,IgA,0.999098102,56,56,-0.00023616,0.000154387,0.132401962,0.557582279,0.999098102,0.998946096,Malawi,MLW,Pathway
265,p385,PWY-7616,methanol oxidation to carbon dioxide,methanol oxidation to carbon dioxide (PWY-7616),PWY-7616,-0.002782633,-0.000557208,0.006191089,-0.00208693,0.002718677,0.017737454,-0.004664423,-0.002496629,0.000453312,0.000136885,-0.002062938,-0.001795534,0.00181439,0.00129226,-0.004358668,-0.003040077,0.005631145,-0.000931146,-0.003170167,-0.006852503,-0.000464929,0.000558119,0.000391305,-0.00230266,0.003772667,-0.008018267,0.00218468,-0.00632918,-0.002185076,0.006281474,0.005085185,0.001489438,-0.002868826,-0.003200204,0.002793038,0.003489191,-0.006276289,-0.00094263,-0.012712959,-0.007751058,-0.00249326,-0.001993806,2.17E-05,-0.0022626,-0.001725964,0.007300356,0.00455805,0.006230269,-0.008188784,-0.011936091,-0.002213205,0.000871506,-0.002226974,-0.002642214,-0.00101553,-0.006067773,0.000759381,-0.001757035,0.004726321,-0.001140427,0.009425264,-0.003715543,-0.003391866,-0.002682982,0.001997356,-0.005812723,-0.001275923,-0.010871333,0.002525869,0.002124619,0.001728644,0.009519184,0.001912802,0.001467026,-0.003838295,0.000315594,-0.011643937,-0.003827616,-0.002868846,0.004003403,-0.002342393,-0.007146542,0.000885515,0.005229194,0.000721225,-0.010980522,-0.007260583,0.003085112,0.01079327,0.005082183,-0.000460113,-0.00632304,-0.002869174,-0.000390314,0.006600064,-0.004446031,-0.001460316,-0.007192318,0.00328177,0.000617747,-8.85E-05,0.004878058,30,56,53.6,0.000260245,0.032056616,0.814566235,0.766333398,5.62,3.009-10.496,7.456,3.512-15.828,0.929304915,0.900029366,0.753755365,0.988590066,0.951426064,0.937714914,0.930215019,183,0,-1.22E-05,9.69E-05,0.900124405,IgA,0.999098102,56,30,-3.76E-05,9.10E-05,0.681030155,0.907366458,0.999098102,0.998946096,Malawi,MLW,Pathway
266,p386,PWY-7663,gondoate biosynthesis (anaerobic),gondoate biosynthesis (anaerobic) (PWY-7663),PWY-7663,0.000148578,0.028261965,0.000598243,-0.013895804,0.00294496,0.006559746,-0.010326205,0.002638762,0.01860802,0.002500368,0.014502594,-0.009002164,-0.014614695,0.02220208,-0.008770097,-0.001144225,0.003546111,-0.006324147,-0.031293915,0.000290284,0.012976225,0.013478814,-0.017110175,0.005203159,-0.01199728,0.026911271,-0.00057959,-0.024824896,0.021496702,-0.002093045,-0.002228796,-0.003477667,0.028209199,-0.008484071,-0.012298485,-0.014480232,-0.005060996,0.003824768,-0.008493423,-0.006709491,0.011706263,0.007335157,-0.012222351,-0.007284789,0.014013852,0.00354849,0.014429197,0.01558236,-0.016147997,-0.000523817,0.008556301,0.005403817,0.053157296,-0.011813118,0.045527928,0.003728467,-0.005622471,-0.012975469,0.059234153,-0.015128315,-0.014799553,0.012907054,0.013638743,0.006254807,-0.003783885,-0.016515675,0.005033769,-0.011390907,-0.005725359,0.022866512,0.004711004,0.001493543,-0.003682567,0.018871757,0.002341962,-0.003698185,-0.00572449,-0.03446667,0.000786483,-0.027943974,-0.021222717,-0.006606545,0.002625081,0.003770288,0.011103778,0.026623116,0.017225441,0.003912873,0.019179213,0.001864044,0.034036762,-0.004028482,-0.01693367,0.00280482,-0.001018297,0.028660665,0.011313832,-0.01571313,-0.000695221,0.046596563,0.002989178,0.018322716,56,56,100,0.039547865,0.036164876,0.791305501,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,38,0,-7.39E-05,0.000215591,0.733004527,IgA,0.999098102,56,56,-7.41E-05,0.000223474,0.741647858,0.933753251,0.999098102,0.998946096,Malawi,MLW,Pathway
267,p387,PWY-7664,oleate biosynthesis IV (anaerobic),oleate biosynthesis IV (anaerobic) (PWY-7664),PWY-7664,-0.0043,0.012693941,-0.005104653,0.005353725,0.007390267,0.00412362,-0.000473304,9.88E-05,0.020129883,0.008146684,-0.007986053,-0.004655135,-0.007957673,0.010070149,-0.002846456,-0.006916883,0.009840551,0.002468478,-0.002832941,-0.005485198,0.00026263,-0.005727991,0.002550305,0.01851,0.001898943,0.003204645,0.002087352,0.001670076,-0.004201953,-0.008185366,-0.002837725,0.014463498,0.008819451,0.009704759,0.001428866,-0.00509068,0.00336133,0.007049851,-0.003413904,0.002150638,-0.006165563,0.014485377,-0.003888827,0.000538543,0.001618467,0.00219538,-0.006229485,-0.001581013,0.008536535,-0.000621211,0.013455072,-0.011174109,-0.008870596,-1.36E-05,0.004052786,0.005973819,-0.003620366,-0.001316645,0.019132212,-0.005572188,-0.000659541,-0.004257983,-0.007393795,0.037835327,0.004491822,-0.002467416,-0.002323129,0.005663314,0.003921465,-0.008644591,-0.000684966,0.014220623,-0.008744021,0.003641499,0.011937714,-0.000577202,0.014413946,-0.004843148,0.001002647,-0.001261846,-0.011165236,-0.006173633,0.017699691,0.004763793,0.001007028,0.019656,0.001910939,-0.000420549,0.006625558,0.009945827,-0.00815788,0.004914989,-0.002902072,0.012073742,0.009522345,-0.002220643,0.006906508,0.001686602,0.003927564,0.026821836,0.002889818,0.008172264,56,56,100,0.028484067,-0.104682377,0.442596599,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,39,0,-0.000111119,0.000230075,0.631069819,IgA,0.999098102,56,56,-3.27E-05,0.0002328,0.888738046,0.97477704,0.999098102,0.998946096,Malawi,MLW,Pathway
268,p388,PWY-821,superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae) (PWY-821),PWY-821,-0.003537885,0.014048181,0.005211018,-0.003361169,0.007041891,0.007297665,-0.002933211,0.02265221,-0.008492987,0.00059407,0.003215653,0.000101124,-0.002480881,0.011845802,-0.00358858,-0.000433122,-0.011955448,-0.00025554,0.001210682,0.009228934,-0.017075973,-0.004977964,-0.008523771,0.00475405,0.002657633,0.002315138,0.000424508,-0.003072568,0.024278358,0.013159572,0.016924575,0.005956327,0.016563235,-0.001307027,0.00280512,0.010363045,-0.0108379,0.007434057,0.006064015,-0.004041006,0.012670588,-0.000514572,0.000657924,0.016818949,-0.00144093,0.000460628,-0.007071394,0.01241853,0.001977271,-0.000275052,0.005685859,-0.010014934,0.001333596,0.002966789,0.000529091,-0.001333304,0.00968814,0.000281067,-0.001533756,0.002910704,0.010726822,-0.003282487,0.002800023,0.002880234,-0.00519888,-0.000297653,0.003525206,-0.003001477,0.001641558,-6.15E-05,0.001618409,0.001566744,0.003065081,0.004678297,0.003963107,0.004638846,0.009623015,0.000702169,0.004103237,-0.00316178,0.012524604,0.003039222,0.003135181,-0.001382658,-0.016297339,0.006633332,0.006130645,-0.000921487,0.010320824,0.005706012,0.00469592,0.004743731,-0.002217114,0.009006196,0.003725326,-0.001645092,0.001904879,0.000468438,0.000719574,0.013369013,0.001581273,0.006715376,49,56,87.5,0.006043586,-0.136547528,0.315623794,0.803387513,6.134,3.726-10.101,8.699,1.386-54.578,0.922275919,0.835568331,0.705138522,0.988590066,0.966928771,0.937714914,0.930215019,62,0,-0.000252118,0.000270003,0.354583486,IgA,0.999098102,56,49,-0.000244402,0.000266385,0.363297793,0.698786726,0.999098102,0.998946096,Malawi,MLW,Pathway
269,p389,PWY-841,superpathway of purine nucleotides de novo biosynthesis I,superpathway of purine nucleotides de novo biosynthesis I (PWY-841),PWY-841,-0.007783696,0.001379496,0.002080791,-0.017708304,-0.001504404,0.001936533,-0.003992768,-0.003244772,-0.014870063,0.001500479,-0.003258699,0.00639622,-0.000999804,0.004026843,-0.005932923,-0.008365121,-0.002298492,0.004704744,-0.015057361,0.003294701,0.004164735,0.008534725,0.001793183,0.00228379,-0.001033487,0.003722308,0.000871212,-0.00205874,0.005320123,0.050637243,0.002312829,0.003781033,0.006062881,-0.003006755,-0.001540084,0.051503576,-0.001252921,-0.00991613,0.003880367,0.00017578,0.004239384,-0.007711639,0.004928803,0.012997733,0.01283457,-0.001623214,-0.002196277,0.004949421,-0.00352894,0.007085409,0.001580495,0.005959113,-0.000547473,0.003171508,0.042443096,-0.000668714,4.30E-05,-0.001888414,-0.012083486,0.007585629,0.005249858,0.027889848,-0.008694683,0.014520164,0.00098821,0.008074873,0.004059778,0.014157996,-0.002229497,-0.003106347,-0.00311862,-0.003441483,-0.003509859,-5.09E-05,-0.005940191,0.007859466,0.003440598,-0.005024165,-0.00719917,-0.00458725,-0.002146492,0.035920308,-0.006686979,0.000306732,-0.003545254,-0.002337811,-0.003464293,-0.007336457,-0.001463039,0.007273472,0.008814623,-0.015348057,0.001074234,-0.005193809,-0.004120518,0.00031522,0.01412024,-0.006237219,0.003016267,0.00600508,0.00542566,0.015024136,56,56,100,0.032377287,-0.062816295,0.645568941,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,20,1,-6.07E-05,0.000226592,0.78982229,IgA,0.999098102,56,56,-9.78E-05,0.000232149,0.675330428,0.907127372,0.999098102,0.998946096,Malawi,MLW,Pathway
270,p39,FERMENTATION-PWY,mixed acid fermentation,mixed acid fermentation (FERMENTATION-PWY),FERMENTATION-PWY,0.000494605,-0.003314118,-0.00250123,-0.000214344,-0.000167186,-0.001767281,-0.000991308,-0.000340692,-0.007471872,0.005437638,0.00040465,0.006019045,-0.001101669,0.001902091,-0.003662352,0.000406865,-0.002962035,-0.000107685,0.00167021,0.000503877,-0.002184645,-0.003340535,0.001235792,0.001239701,-0.006302416,-0.000761087,-0.000603029,-0.00677007,-0.002626046,0.004133608,0.001860154,9.81E-05,0.002781449,-0.003756595,-0.00083161,0.001959954,-6.92E-05,0.002568618,0.000837865,0.003954568,-0.003051837,-2.25E-05,0.000278998,0.000780999,-0.00148652,0.002351886,0.002562279,-0.001496629,0.007688798,0.002030879,-0.001559448,0.008683597,-0.001404741,0.000113468,0.000437086,-0.002188827,0.00245865,0.003850785,-0.000175553,0.001903999,-0.004806572,-0.004055109,-4.93E-05,-0.001500081,-0.000545017,-0.003733795,-0.002366473,5.81E-05,-0.002242673,-0.004082285,0.00328435,0.000544381,-0.003123397,-0.003248141,0.000640689,-0.000298517,0.003752759,-0.000575127,0.000948122,-0.002280915,-0.000592558,-0.002072723,0.000510963,-0.003149323,-0.000238482,-0.003804839,0.000900324,-0.001419025,-0.000335846,-0.003309532,0.002671231,0.001575124,-7.18E-05,-0.000695095,0.001783926,0.000797659,0.003106438,0.002616907,0.003667731,-0.002818129,-0.000244909,0.002991744,53,56,94.6,0.022654547,0.034999552,0.79788612,0.634523938,6.216,3.849-10.038,10.983,0.033-3658.422,0.84450958,0.560116993,0.565965583,0.988590066,0.857568716,0.937714914,0.922436408,199,0,-0.000143773,0.000419059,0.732865817,IgA,0.999098102,56,53,-0.000145175,0.000410829,0.725295824,0.929227141,0.999098102,0.998946096,Malawi,MLW,Pathway
271,p390,PWY-922,mevalonate pathway I (eukaryotes and bacteria),mevalonate pathway I (eukaryotes and bacteria) (PWY-922),PWY-922,0.00784695,0.007364162,0.001111624,0.000255198,-0.000549966,-0.000723209,-0.010339361,0.004986041,-0.005814284,-0.000488273,-0.006644478,-0.004296618,-0.000264726,-0.003948589,2.85E-05,-0.001723898,0.007607428,-0.000624137,-0.00223082,0.002334873,0.006933941,0.001847256,-0.002465828,0.012207032,-0.000844838,-0.009356192,-0.005313949,0.00323852,0.003638745,0.002260936,0.000345597,-0.001538271,-0.006571165,-0.002592502,0.001883528,-0.003232966,-0.000497472,0.004244677,0.001536874,4.76E-05,-0.0026228,-0.001586992,0.003608203,0.001476928,0.001009816,-0.001528292,-0.004220036,-0.000828251,-0.00263935,-0.001629079,-0.004170912,0.002253438,0.002057959,-0.000295906,-0.000492407,0.005722717,0.000793717,-0.006456025,-0.004858938,0.000435682,-0.003175826,-0.012952812,-0.012313357,0.000990618,-0.002510782,0.000392943,-0.001891527,-0.00333312,-0.012696474,-0.002744013,-0.000965214,-0.014222809,-0.004481844,0.006035152,0.001836922,-0.003941092,-0.002672961,-0.010502486,-0.002262937,3.50E-05,0.004152825,-0.005662015,0.000711185,-0.001631978,-0.000617084,0.004824551,0.005424694,0.001222027,-0.010103439,-0.001200828,-0.000523144,0.004543482,0.000175965,-0.000601161,-0.008116669,-0.002886837,-0.001567176,0.005239212,-0.001755162,-0.002573131,-0.00059471,0.002338852,35,56,62.5,0.002267962,-0.03292159,0.809654853,0.518092893,5.987,3.281-10.923,7.177,3.169-16.255,0.417623238,0.492620893,0.83419256,0.988590066,0.853749995,0.937714914,0.92186243,243,0,-0.00011373,0.000273635,0.679328912,IgA,0.999098102,56,35,-0.000191309,0.000260721,0.466516026,0.772925961,0.999098102,0.998946096,Malawi,MLW,Pathway
272,p391,PWY0-1061,superpathway of L-alanine biosynthesis,superpathway of L-alanine biosynthesis (PWY0-1061),PWY0-1061,-0.004581639,0.002537222,0.001740099,-0.002705043,0.003304741,0.001231122,-0.003187432,-0.004761757,0.003099216,-0.000247916,0.001729292,0.003461956,-0.001394679,0.004189477,-0.000136066,0.001112387,-0.000449823,0.00123326,-0.013761122,7.03E-05,0.003075214,-0.001246646,0.00416038,0.005231436,0.002589474,-0.001507177,0.000589689,0.002810701,0.002002537,0.002337318,-0.000282809,-0.013208815,-0.000952408,0.00107939,-0.000560295,-0.002550531,0.00064881,0.003512792,0.002226473,-0.003353902,-0.001387899,-0.002284708,0.001537821,0.001103995,0.000111304,0.002321915,0.0032818,0.000218222,0.002470739,0.003729947,0.002061911,-0.000140018,1.57E-05,-0.002799505,0.001901655,-0.001618297,0.004264074,-0.000364446,-0.002836818,-0.000502543,0.0028851,-0.002879625,0.001626524,0.001690769,0.002757687,-0.002203516,-0.006384147,0.002897768,-0.002611158,0.000469999,0.012923281,-0.000146549,0.000322547,-0.008374731,-0.002952348,0.000927538,0.001722641,0.004857899,-0.002847318,0.001598373,0.001757117,-0.00346361,-0.000482845,0.007015658,-0.000126215,-0.000205611,0.00341483,0.001352917,0.006011244,-0.003961112,0.001148221,0.00135931,0.000475728,0.00217276,0.002041576,-0.002516009,0.001170389,0.001132884,0.000338765,-0.000200426,0.000443579,0.002147302,49,56,87.5,0.007897073,0.057307334,0.674835069,0.319317314,5.718,3.512-9.309,14.229,2.089-96.918,0.686393121,0.466099115,0.401855366,0.988590066,0.734100629,0.937714914,0.92186243,116,0,-5.98E-05,0.000330773,0.85711013,IgA,0.999098102,56,49,-4.35E-05,0.000320598,0.892567329,0.976245516,0.999098102,0.998946096,Malawi,MLW,Pathway
