,feature_id,feature,feature_description,feature_full,Feature,mean,sd,India_present,India_n,India_prev,India_mean,India_sd,Malawi_present,Malawi_n,Malawi_prev,Malawi_mean,Malawi_sd,fisher_p,lr_p,wilcox_p,fisher_padj,lr_padj,wilcox_padj,mean_diff,prev_diff,enriched_India,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_value,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_qval_filt
305,p416,PWY3O-355,stearate biosynthesis III (fungi),stearate biosynthesis III (fungi) (PWY3O-355),PWY3O-355,0.026127216,0.050506488,251,283,88.7,0.014676664,0.012305994,54,58,93.1,0.012071219,0.010585503,0.480513765,0.324532075,0.294548856,1,0.880872774,0.358619906,0.002605446,-4.4,TRUE,127,0,50,0.7,0.65,0.8,Malawi,-0.000704893,0.000897846,0.432947139,0.503891884,341,305,0.503891884
306,p418,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),phosphatidylglycerol biosynthesis I (plastidic) (PWY4FS-7),PWY4FS-7,0.013439016,0.030430471,278,283,98.2,0.019218583,0.01143105,58,58,100,0.023345134,0.010298568,NA,NA,0.010663954,NA,NA,0.031833879,-0.00412655,-1.8,FALSE,283,0,50,0.7,0.65,0.8,Malawi,0.001812627,0.000676357,0.007722028,0.026598097,341,336,0.026598097
307,p419,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),phosphatidylglycerol biosynthesis II (non-plastidic) (PWY4FS-8),PWY4FS-8,0.012350447,0.025967984,278,283,98.2,0.019171492,0.011444944,58,58,100,0.02324532,0.010349353,NA,NA,0.011787862,NA,NA,0.034294172,-0.004073828,-1.8,FALSE,303,0,50,0.7,0.65,0.8,Malawi,0.001793263,0.000678038,0.008554711,0.028483332,341,336,0.028483332
308,p42,FUCCAT-PWY,fucose degradation,fucose degradation (FUCCAT-PWY),FUCCAT-PWY,0.007523729,0.015760237,256,283,90.5,0.008079667,0.007549361,54,58,93.1,0.010245836,0.00826565,0.624765298,0.525306749,0.051127004,1,0.942209208,0.09495015,-0.002166169,-2.6,FALSE,371,0,50,0.7,0.65,0.8,Malawi,0.001310005,0.000674776,0.053038995,0.101301967,341,310,0.101301967
309,p420,PWY4LZ-257,superpathway of fermentation (Chlamydomonas reinhardtii),superpathway of fermentation (Chlamydomonas reinhardtii) (PWY4LZ-257),PWY4LZ-257,0.01612943,0.033551051,264,283,93.3,0.01267401,0.010201973,54,58,93.1,0.015175843,0.011393645,1,0.959676666,0.147911725,1,0.990667611,0.202749746,-0.002501833,0.2,FALSE,235,0,50,0.7,0.65,0.8,Malawi,0.0011068,0.000748115,0.139948428,0.20360728,341,318,0.20360728
310,p421,PWY5F9-12,biphenyl degradation,biphenyl degradation (PWY5F9-12),PWY5F9-12,0.007070872,0.019741329,40,283,14.1,9.68E-05,0.000320338,2,58,3.4,3.81E-05,0.000280755,0.026232139,0.03882088,0.024771589,0.182239244,0.210080196,0.058605187,5.87E-05,10.7,TRUE,375,0,50,0.7,0.65,0.8,Malawi,-0.000241816,0.000127078,0.057902379,0.107805021,341,42,0.107805021
311,p422,PWY66-367,ketogenesis,ketogenesis (PWY66-367),PWY66-367,0.009189398,0.019734999,47,283,16.6,0.000138564,0.000584517,5,58,8.6,4.57E-05,0.000194728,0.160100678,0.130571656,0.120932074,0.556969965,0.488544497,0.175751515,9.28E-05,8,TRUE,355,0,50,0.7,0.65,0.8,Malawi,-0.000232953,0.000150307,0.122112098,0.184311519,341,52,0.184311519
312,p423,PWY66-388,ceramide degradation by &alpha;-oxidation,ceramide degradation by alpha-oxidation (PWY66-388),PWY66-388,0.00160482,0.004379185,4,283,1.4,4.74E-06,5.20E-05,6,58,10.3,8.99E-05,0.000398195,0.002299814,0.001656543,0.000224851,0.02989758,0.024068596,0.001438331,-8.52E-05,-8.9,FALSE,401,0,50,0.7,0.65,0.8,Malawi,0.000242133,6.13E-05,9.54E-05,0.000757743,341,10,0.000757743
313,p424,PWY66-389,phytol degradation,phytol degradation (PWY66-389),PWY66-389,0.016908009,0.032452921,269,283,95.1,0.005078105,0.006047521,56,58,96.6,0.005362234,0.005685302,NA,NA,0.437079654,NA,NA,0.501832195,-0.000284129,-1.5,FALSE,221,0,50,0.7,0.65,0.8,Malawi,0.00035567,0.000564187,0.52884957,0.590377775,341,325,0.590377775
314,p425,PWY66-398,TCA cycle III (animals),TCA cycle III (animals) (PWY66-398),PWY66-398,0.014810723,0.033104767,54,283,19.1,0.000471012,0.001546545,7,58,12.1,9.84E-05,0.000290085,0.259916619,0.208742572,0.151752733,0.792585246,0.68558415,0.206572823,0.000372649,7,TRUE,260,0,50,0.7,0.65,0.8,Malawi,-0.000501925,0.000269507,0.063414674,0.114601407,341,61,0.114601407
315,p426,PWY66-399,gluconeogenesis III,gluconeogenesis III (PWY66-399),PWY66-399,0.040612146,0.079521654,135,283,47.7,0.001499645,0.002874541,37,58,63.8,0.002603561,0.003838494,0.030441181,0.027168135,0.008052787,0.192370903,0.186403593,0.026171559,-0.001103916,-16.1,FALSE,48,0,50,0.7,0.65,0.8,Malawi,0.00125859,0.000459031,0.006433794,0.023787331,341,172,0.023787331
316,p427,PWY66-409,superpathway of purine nucleotide salvage,superpathway of purine nucleotide salvage (PWY66-409),PWY66-409,0.025304614,0.052205802,281,283,99.3,0.020389882,0.00980437,58,58,100,0.0215459,0.007613303,NA,NA,0.241842842,NA,NA,0.305525596,-0.001156018,-0.7,FALSE,133,0,50,0.7,0.65,0.8,Malawi,0.000624714,0.000504589,0.216548483,0.285576248,341,339,0.285576248
317,p428,PWY66-422,no MetaCyc description,no MetaCyc description (PWY66-422),PWY66-422,0.031263911,0.062353741,283,283,100,0.025677926,0.009306864,58,58,100,0.025189788,0.011286471,NA,NA,0.190931584,NA,NA,0.24982282,0.000488138,0,TRUE,88,0,50,0.7,0.65,0.8,Malawi,-0.000223817,0.000447,0.616900169,0.666516804,341,341,0.666516804
318,p429,PYRIDNUCSAL-PWY,NAD salvage pathway I (PNC VI cycle),NAD salvage pathway I (PNC VI cycle) (PYRIDNUCSAL-PWY),PYRIDNUCSAL-PWY,0.09095662,0.170093156,282,283,99.6,0.022775944,0.009065532,58,58,100,0.018480572,0.006590254,NA,NA,5.14E-05,NA,NA,0.000431444,0.004295371,-0.4,TRUE,9,1,50,0.7,0.65,0.8,Malawi,-0.001329211,0.000472811,0.005221277,0.021254288,341,340,0.021254288
319,p43,GALACT-GLUCUROCAT-PWY,superpathway of hexuronide and hexuronate degradation,superpathway of hexuronide and hexuronate degradation (GALACT-GLUCUROCAT-PWY),GALACT-GLUCUROCAT-PWY,0.015643835,0.031317383,243,283,85.9,0.006525476,0.005955554,49,58,84.5,0.009320823,0.006806966,0.837184414,0.784527253,0.005739426,1,0.990667611,0.021027169,-0.002795347,1.4,FALSE,244,0,50,0.7,0.65,0.8,Malawi,0.001601107,0.000630594,0.011562014,0.034772325,341,292,0.034772325
320,p430,PYRIDNUCSYN-PWY,NAD de novo biosynthesis I (from aspartate),NAD de novo biosynthesis I (from aspartate) (PYRIDNUCSYN-PWY),PYRIDNUCSYN-PWY,0.059242839,0.111670305,283,283,100,0.044744361,0.017497458,58,58,100,0.032577591,0.012102339,NA,NA,1.11E-07,NA,NA,3.07E-06,0.012166769,0,TRUE,27,0,50,0.7,0.65,0.8,Malawi,-0.002981395,0.00056989,2.95E-07,6.61E-06,341,341,6.61E-06
321,p431,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,pyridoxal 5'-phosphate biosynthesis I (PYRIDOXSYN-PWY),PYRIDOXSYN-PWY,0.016308927,0.030712507,262,283,92.6,0.010828885,0.008695069,55,58,94.8,0.016007641,0.010506537,0.77858365,0.544271372,0.000564381,1,0.942209208,0.003296311,-0.005178756,-2.2,FALSE,232,0,50,0.7,0.65,0.8,Malawi,0.002386596,0.000713131,0.000909743,0.005022278,341,317,0.005022278
322,p432,REDCITCYC,TCA cycle VI (Helicobacter),TCA cycle VI (Helicobacter) (REDCITCYC),REDCITCYC,0.012257045,0.025034716,221,283,78.1,0.00281016,0.004172067,46,58,79.3,0.002061745,0.002999467,1,0.837533057,0.659830928,1,0.990667611,0.715282393,0.000748415,-1.2,TRUE,305,0,50,0.7,0.65,0.8,Malawi,-0.000441394,0.000497997,0.376062846,0.447059962,341,267,0.447059962
323,p433,RHAMCAT-PWY,L-rhamnose degradation I,L-rhamnose degradation I (RHAMCAT-PWY),RHAMCAT-PWY,0.014637033,0.0309412,261,283,92.2,0.010759405,0.009207983,54,58,93.1,0.014937653,0.010518058,1,0.818710125,0.004584514,1,0.990667611,0.017429802,-0.004178248,-0.9,FALSE,261,0,50,0.7,0.65,0.8,Malawi,0.001982719,0.000729613,0.006915655,0.024884008,341,315,0.024884008
324,p434,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),flavin biosynthesis I (bacteria and plants) (RIBOSYN2-PWY),RIBOSYN2-PWY,0.027078326,0.051513286,283,283,100,0.042104967,0.026762745,58,58,100,0.038743654,0.02039497,NA,NA,0.701130165,NA,NA,0.753481217,0.003361313,0,TRUE,118,0,50,0.7,0.65,0.8,Malawi,-0.000250314,0.000954119,0.793210148,0.819650487,341,341,0.819650487
325,p435,RUMP-PWY,formaldehyde oxidation I,formaldehyde oxidation I (RUMP-PWY),RUMP-PWY,0.014194033,0.028320221,127,283,44.9,0.000591785,0.001435384,28,58,48.3,0.000577228,0.001335756,0.665871416,0.635881959,0.760891807,1,0.951896024,0.813367104,1.46E-05,-3.4,TRUE,268,0,50,0.7,0.65,0.8,Malawi,3.37E-05,0.000289602,0.907332578,0.911857927,341,155,0.911857927
326,p436,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,adenosine nucleotides degradation II (SALVADEHYPOX-PWY),SALVADEHYPOX-PWY,0.023905998,0.04816208,257,283,90.8,0.017290882,0.015908397,52,58,89.7,0.025171515,0.018191786,0.804944917,0.783135139,0.003274496,1,0.990667611,0.013746062,-0.007880633,1.1,FALSE,147,0,50,0.7,0.65,0.8,Malawi,0.002864993,0.001002018,0.004509717,0.018931418,341,309,0.018931418
327,p437,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,superpathway of L-serine and glycine biosynthesis I (SER-GLYSYN-PWY),SER-GLYSYN-PWY,0.032538779,0.083703777,283,283,100,0.049539819,0.021276788,58,58,100,0.040107158,0.014780135,NA,NA,0.001320656,NA,NA,0.006737017,0.009432661,0,TRUE,82,0,50,0.7,0.65,0.8,Malawi,-0.002021783,0.00065323,0.00213158,0.010605267,341,341,0.010605267
328,p438,SO4ASSIM-PWY,assimilatory sulfate reduction I,assimilatory sulfate reduction I (SO4ASSIM-PWY),SO4ASSIM-PWY,0.017971006,0.035178223,265,283,93.6,0.011450255,0.010482941,56,58,96.6,0.014920295,0.009659624,0.546441709,0.397466841,0.004424161,1,0.929445345,0.016980353,-0.00347004,-3,FALSE,207,0,50,0.7,0.65,0.8,Malawi,0.0018989,0.000750364,0.011837402,0.035336837,341,321,0.035336837
329,p439,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,superpathway of sulfate assimilation and cysteine biosynthesis (SULFATE-CYS-PWY),SULFATE-CYS-PWY,0.011672253,0.025854676,265,283,93.6,0.014743951,0.010838218,56,58,96.6,0.018345557,0.010242252,0.546441709,0.397466841,0.011828511,1,0.929445345,0.034294172,-0.003601606,-3,FALSE,313,0,50,0.7,0.65,0.8,Malawi,0.001762853,0.000758348,0.020683771,0.052097247,341,321,0.052097247
330,p44,GALACTARDEG-PWY,D-galactarate degradation I,D-galactarate degradation I (GALACTARDEG-PWY),GALACTARDEG-PWY,0.010187358,0.022087824,259,283,91.5,0.012498518,0.011892976,54,58,93.1,0.016230855,0.014168501,1,0.689476472,0.073794736,1,0.975446912,0.124432128,-0.003732337,-1.6,FALSE,345,0,50,0.7,0.65,0.8,Malawi,0.001618954,0.00085311,0.05858387,0.107805021,341,313,0.107805021
331,p440,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,superpathway of glyoxylate bypass and TCA (TCA-GLYOX-BYPASS),TCA-GLYOX-BYPASS,0.009509164,0.018329483,262,283,92.6,0.013129802,0.011001149,54,58,93.1,0.015917916,0.011507731,1,0.889110532,0.086682984,1,0.990667611,0.142005051,-0.002788114,-0.5,FALSE,351,0,50,0.7,0.65,0.8,Malawi,0.001360664,0.000795495,0.088095564,0.147927135,341,316,0.147927135
332,p441,TCA,TCA cycle I (prokaryotic),TCA cycle I (prokaryotic) (TCA),TCA,0.010564567,0.020864746,271,283,95.8,0.017299536,0.012515397,57,58,98.3,0.020982391,0.012177352,NA,NA,0.038900187,NA,NA,0.078777767,-0.003682855,-2.5,FALSE,337,0,50,0.7,0.65,0.8,Malawi,0.001729562,0.000789202,0.029093091,0.06477633,341,328,0.06477633
333,p442,TEICHOICACID-PWY,poly(glycerol phosphate) wall teichoic acid biosynthesis,poly(glycerol phosphate) wall teichoic acid biosynthesis (TEICHOICACID-PWY),TEICHOICACID-PWY,0.019692651,0.042094262,215,283,76,0.001774683,0.002921315,47,58,81,0.00320088,0.004387786,0.49537955,0.406397155,0.083464713,1,0.929445345,0.138992891,-0.001426198,-5,FALSE,187,0,50,0.7,0.65,0.8,Malawi,0.001105072,0.000420909,0.009045846,0.029163808,341,262,0.029163808
334,p443,THISYN-PWY,superpathway of thiamine diphosphate biosynthesis I,superpathway of thiamine diphosphate biosynthesis I (THISYN-PWY),THISYN-PWY,0.015072601,0.031349266,256,283,90.5,0.014252821,0.009354065,51,58,87.9,0.016832709,0.009206364,0.629415376,0.559166033,0.061966518,1,0.942209208,0.109050248,-0.002579887,2.6,FALSE,254,0,50,0.7,0.65,0.8,Malawi,0.001125534,0.000746498,0.132549402,0.196387533,341,307,0.196387533
335,p444,THISYNARA-PWY,superpathway of thiamine diphosphate biosynthesis III (eukaryotes),superpathway of thiamine diphosphate biosynthesis III (eukaryotes) (THISYNARA-PWY),THISYNARA-PWY,0.04458466,0.097853557,281,283,99.3,0.021680032,0.011981282,58,58,100,0.016731418,0.008795827,NA,NA,0.001682149,NA,NA,0.008267146,0.004948614,-0.7,TRUE,42,0,50,0.7,0.65,0.8,Malawi,-0.001663232,0.000581359,0.004485952,0.018931418,341,339,0.018931418
336,p445,THREOCAT-PWY,superpathway of L-threonine metabolism,superpathway of L-threonine metabolism (THREOCAT-PWY),THREOCAT-PWY,0.02390943,0.051632402,175,283,61.8,0.00269286,0.004195348,27,58,46.6,0.001356224,0.002967487,0.039586664,0.032470993,0.016424835,0.200244005,0.190960365,0.044424219,0.001336637,15.2,TRUE,146,0,50,0.7,0.65,0.8,Malawi,-0.001330047,0.000534559,0.013321772,0.038075703,341,202,0.038075703
337,p446,THRESYN-PWY,superpathway of L-threonine biosynthesis,superpathway of L-threonine biosynthesis (THRESYN-PWY),THRESYN-PWY,0.031129527,0.0644576,283,283,100,0.066085246,0.020812872,58,58,100,0.054090775,0.018853709,NA,NA,1.69E-05,NA,NA,0.000166251,0.011994471,0,TRUE,89,0,50,0.7,0.65,0.8,Malawi,-0.002450675,0.000587067,3.80E-05,0.000383025,341,341,0.000383025
338,p447,TRNA-CHARGING-PWY,tRNA charging,tRNA charging (TRNA-CHARGING-PWY),TRNA-CHARGING-PWY,0.03788646,0.070982089,282,283,99.6,0.042292644,0.010632969,58,58,100,0.047367542,0.019120535,NA,NA,0.579992082,NA,NA,0.64037482,-0.005074898,-0.4,FALSE,60,0,50,0.7,0.65,0.8,Malawi,0.001074671,0.000441317,0.015400868,0.041529739,341,340,0.041529739
339,p448,TRPSYN-PWY,L-tryptophan biosynthesis,L-tryptophan biosynthesis (TRPSYN-PWY),TRPSYN-PWY,0.040476982,0.085191899,283,283,100,0.022286001,0.013849976,58,58,100,0.024651549,0.010323537,NA,NA,0.010574861,NA,NA,0.031833879,-0.002365548,0,FALSE,51,0,50,0.7,0.65,0.8,Malawi,0.001050177,0.000583651,0.072856637,0.129240838,341,341,0.129240838
340,p449,TYRFUMCAT-PWY,L-tyrosine degradation I,L-tyrosine degradation I (TYRFUMCAT-PWY),TYRFUMCAT-PWY,0.001325855,0.004054951,7,283,2.5,2.70E-06,1.96E-05,3,58,5.2,1.04E-05,5.17E-05,0.383154297,0.277858277,0.259295555,1,0.807423464,0.320540211,-7.67E-06,-2.7,FALSE,402,0,50,0.7,0.65,0.8,Malawi,4.51E-05,2.84E-05,0.113618375,0.176788437,341,10,0.176788437
341,p45,GALACTUROCAT-PWY,D-galacturonate degradation I,D-galacturonate degradation I (GALACTUROCAT-PWY),GALACTUROCAT-PWY,0.015564275,0.030455616,254,283,89.8,0.006429886,0.005716583,50,58,86.2,0.007907262,0.005597297,0.485601359,0.430723209,0.051942413,1,0.93664451,0.095583527,-0.001477376,3.6,FALSE,245,0,50,0.7,0.65,0.8,Malawi,0.000959251,0.000583508,0.101116014,0.162999015,341,304,0.162999015
342,p450,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (early decarboxylation),superpathway of ubiquinol-8 biosynthesis (early decarboxylation) (UBISYN-PWY),UBISYN-PWY,0.012385915,0.025231383,245,283,86.6,0.002324218,0.002497098,49,58,84.5,0.00279767,0.002482542,0.677238501,0.674352771,0.142596422,1,0.975446912,0.198206249,-0.000473452,2.1,FALSE,302,0,50,0.7,0.65,0.8,Malawi,0.000509411,0.00038783,0.189906242,0.257684227,341,294,0.257684227
343,p451,UDPNACETYLGALSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis II,UDP-N-acetyl-D-glucosamine biosynthesis II (UDPNACETYLGALSYN-PWY),UDPNACETYLGALSYN-PWY,0.012226408,0.026034034,96,283,33.9,0.000436744,0.00143461,12,58,20.7,0.00030315,0.00122104,0.062235017,0.051477289,0.045756506,0.269685073,0.249311574,0.088229053,0.000133594,13.2,TRUE,306,0,50,0.7,0.65,0.8,Malawi,-0.00037312,0.00026171,0.154875055,0.219769885,341,108,0.219769885
344,p452,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,UDP-N-acetyl-D-glucosamine biosynthesis I (UDPNAGSYN-PWY),UDPNAGSYN-PWY,0.045720161,0.08495842,283,283,100,0.060608061,0.01904059,58,58,100,0.048548716,0.024465798,NA,NA,6.76E-06,NA,NA,8.24E-05,0.012059345,0,TRUE,40,0,50,0.7,0.65,0.8,Malawi,-0.002894564,0.000608736,2.94E-06,4.39E-05,341,341,4.39E-05
345,p453,URDEGR-PWY,superpathway of allantoin degradation in plants,superpathway of allantoin degradation in plants (URDEGR-PWY),URDEGR-PWY,0.011538759,0.023032599,215,283,76,0.000975534,0.001214141,47,58,81,0.001113941,0.001124944,0.49537955,0.406397155,0.175644827,1,0.929445345,0.231323089,-0.000138407,-5,FALSE,314,0,50,0.7,0.65,0.8,Malawi,0.00035667,0.000283887,0.20984305,0.280022348,341,262,0.280022348
346,p454,URSIN-PWY,ureide biosynthesis,ureide biosynthesis (URSIN-PWY),URSIN-PWY,0.025894624,0.05277222,109,283,38.5,0.000614891,0.001475078,10,58,17.2,9.30E-05,0.000303516,0.002251906,0.002808533,0.000991362,0.02989758,0.038539312,0.00532692,0.000521913,21.3,TRUE,130,0,50,0.7,0.65,0.8,Malawi,-0.000917258,0.000285264,0.001427649,0.007570299,341,119,0.007570299
347,p456,VALSYN-PWY,L-valine biosynthesis,L-valine biosynthesis (VALSYN-PWY),VALSYN-PWY,0.044363691,0.087306519,283,283,100,0.092461112,0.022097362,58,58,100,0.076813201,0.021674829,NA,NA,1.22E-06,NA,NA,2.14E-05,0.015647912,0,TRUE,43,0,50,0.7,0.65,0.8,Malawi,-0.002727085,0.000547273,1.00E-06,1.83E-05,341,341,1.83E-05
348,p46,GLCMANNANAUT-PWY,"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation","superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation (GLCMANNANAUT-PWY)",GLCMANNANAUT-PWY,0.036634138,0.075366505,275,283,97.2,0.0145041,0.009832852,58,58,100,0.020928051,0.01112802,NA,NA,5.89E-05,NA,NA,0.000465607,-0.006423951,-2.8,FALSE,68,0,50,0.7,0.65,0.8,Malawi,0.002721583,0.000665397,5.39E-05,0.000504131,341,333,0.000504131
349,p47,GLUCARDEG-PWY,D-glucarate degradation I,D-glucarate degradation I (GLUCARDEG-PWY),GLUCARDEG-PWY,0.007532005,0.014501914,257,283,90.8,0.009005859,0.008801153,54,58,93.1,0.010917008,0.00936258,0.799297877,0.576118002,0.121238018,1,0.94867431,0.175751515,-0.001911148,-2.3,FALSE,370,0,50,0.7,0.65,0.8,Malawi,0.001141607,0.000724666,0.116106634,0.17867913,341,311,0.17867913
350,p48,GLUCARGALACTSUPER-PWY,superpathway of D-glucarate and D-galactarate degradation,superpathway of D-glucarate and D-galactarate degradation (GLUCARGALACTSUPER-PWY),GLUCARGALACTSUPER-PWY,0.010537437,0.020794062,259,283,91.5,0.012498518,0.011892976,54,58,93.1,0.016230855,0.014168501,1,0.689476472,0.073794736,1,0.975446912,0.124432128,-0.003732337,-1.6,FALSE,338,0,50,0.7,0.65,0.8,Malawi,0.001618954,0.00085311,0.05858387,0.107805021,341,313,0.107805021
351,p49,GLUCONEO-PWY,gluconeogenesis I,gluconeogenesis I (GLUCONEO-PWY),GLUCONEO-PWY,0.01514774,0.03296065,271,283,95.8,0.019636268,0.012000089,58,58,100,0.023498546,0.010248911,NA,NA,0.016003988,NA,NA,0.043874878,-0.003862279,-4.2,FALSE,249,0,50,0.7,0.65,0.8,Malawi,0.001801913,0.000742861,0.015802977,0.041529739,341,329,0.041529739
352,p5,AEROBACTINSYN-PWY,aerobactin biosynthesis,aerobactin biosynthesis (AEROBACTINSYN-PWY),AEROBACTINSYN-PWY,0.018029603,0.04179242,120,283,42.4,0.000831108,0.001993675,36,58,62.1,0.002161712,0.003173655,0.008816951,0.006994066,0.000267121,0.090741121,0.080009835,0.00163106,-0.001330603,-19.7,FALSE,206,0,50,0.7,0.65,0.8,Malawi,0.0016359,0.000375425,1.75E-05,0.000195027,341,156,0.000195027
353,p50,GLUCOSE1PMETAB-PWY,glucose and glucose-1-phosphate degradation,glucose and glucose-1-phosphate degradation (GLUCOSE1PMETAB-PWY),GLUCOSE1PMETAB-PWY,0.061622407,0.116839178,283,283,100,0.053801316,0.025398292,58,58,100,0.034129639,0.022846657,NA,NA,2.94E-08,NA,NA,1.19E-06,0.019671677,0,TRUE,25,0,50,0.7,0.65,0.8,Malawi,-0.005067293,0.000835486,3.52E-09,1.58E-07,341,341,1.58E-07
354,p51,GLUCUROCAT-PWY,superpathway of &beta;-D-glucuronosides degradation,superpathway of beta-D-glucuronosides degradation (GLUCUROCAT-PWY),GLUCUROCAT-PWY,0.019480322,0.043196313,246,283,86.9,0.005916022,0.005391989,50,58,86.2,0.00849301,0.006095593,0.833659605,0.882857201,0.004166023,1,0.990667611,0.016459874,-0.002576988,0.7,FALSE,190,0,50,0.7,0.65,0.8,Malawi,0.001589275,0.000596209,0.008052274,0.027042221,341,296,0.027042221
355,p52,GLUDEG-I-PWY,GABA shunt,GABA shunt (GLUDEG-I-PWY),GLUDEG-I-PWY,0.018040491,0.035637003,240,283,84.8,0.002068317,0.00256902,49,58,84.5,0.003679419,0.004395725,1,0.950310522,0.051940738,1,0.990667611,0.095583527,-0.001611102,0.3,FALSE,205,0,50,0.7,0.65,0.8,Malawi,0.001167628,0.000419332,0.005662115,0.02152672,341,289,0.02152672
356,p53,GLUTORN-PWY,L-ornithine biosynthesis I,L-ornithine biosynthesis I (GLUTORN-PWY),GLUTORN-PWY,0.128694707,0.243305284,283,283,100,0.052700647,0.017226873,58,58,100,0.03800021,0.013886989,NA,NA,3.96E-10,NA,NA,1.60E-07,0.014700438,0,TRUE,3,1,50,0.7,0.65,0.8,Malawi,-0.003451037,0.000540958,5.83E-10,4.79E-08,341,341,4.79E-08
357,p54,GLYCOCAT-PWY,glycogen degradation I,glycogen degradation I (GLYCOCAT-PWY),GLYCOCAT-PWY,0.075566903,0.142897253,283,283,100,0.067967021,0.028419723,57,58,98.3,0.044376974,0.025785166,NA,NA,1.92E-08,NA,NA,8.58E-07,0.023590047,1.7,TRUE,16,1,50,0.7,0.65,0.8,Malawi,-0.005427408,0.000852145,6.19E-10,4.79E-08,341,340,4.79E-08
358,p55,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),glycogen biosynthesis I (from ADP-D-Glucose) (GLYCOGENSYNTH-PWY),GLYCOGENSYNTH-PWY,0.058755228,0.10639219,283,283,100,0.053904244,0.021581389,58,58,100,0.038487636,0.017802307,NA,NA,9.43E-08,NA,NA,2.92E-06,0.015416608,0,TRUE,29,0,50,0.7,0.65,0.8,Malawi,-0.003599134,0.00067107,1.52E-07,3.82E-06,341,341,3.82E-06
359,p56,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,superpathway of glycol metabolism and degradation (GLYCOL-GLYOXDEG-PWY),GLYCOL-GLYOXDEG-PWY,0.026157215,0.056262675,246,283,86.9,0.001889355,0.002055107,50,58,86.2,0.001931361,0.00180146,0.833659605,0.882857201,0.628547329,1,0.990667611,0.688327646,-4.20E-05,0.7,FALSE,126,0,50,0.7,0.65,0.8,Malawi,8.11E-05,0.000347526,0.815683163,0.838572231,341,296,0.838572231
360,p57,GLYCOLYSIS-E-D,superpathway of glycolysis and the Entner-Doudoroff pathway,superpathway of glycolysis and the Entner-Doudoroff pathway (GLYCOLYSIS-E-D),GLYCOLYSIS-E-D,0.010689815,0.021774087,260,283,91.9,0.017414364,0.011901711,53,58,91.4,0.020704643,0.011755781,0.798651622,0.900767326,0.094888869,1,0.990667611,0.149961624,-0.003290279,0.5,FALSE,334,0,50,0.7,0.65,0.8,Malawi,0.001429269,0.000824314,0.083846746,0.143178977,341,313,0.143178977
361,p58,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass","superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass (GLYCOLYSIS-TCA-GLYOX-BYPASS)",GLYCOLYSIS-TCA-GLYOX-BYPASS,0.009037672,0.019168875,260,283,91.9,0.017442512,0.012756131,54,58,93.1,0.020181447,0.012702242,1,0.752122837,0.149105857,1,0.990667611,0.203693764,-0.002738935,-1.2,FALSE,356,0,50,0.7,0.65,0.8,Malawi,0.001262435,0.000852871,0.139743443,0.20360728,341,314,0.20360728
362,p59,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),glycolysis I (from glucose 6-phosphate) (GLYCOLYSIS),GLYCOLYSIS,0.024567337,0.049720883,281,283,99.3,0.034454767,0.014015012,58,58,100,0.037063204,0.010547774,NA,NA,0.602206124,NA,NA,0.661278115,-0.002608438,-0.7,FALSE,137,0,50,0.7,0.65,0.8,Malawi,0.001082358,0.000664188,0.104115643,0.166502398,341,339,0.166502398
363,p6,ALLANTOINDEG-PWY,superpathway of allantoin degradation in yeast,superpathway of allantoin degradation in yeast (ALLANTOINDEG-PWY),ALLANTOINDEG-PWY,0.004637942,0.01056339,86,283,30.4,0.000256926,0.000731712,18,58,31,0.000310499,0.000840047,1,0.92247718,0.798237467,1,0.990667611,0.844329919,-5.36E-05,-0.6,FALSE,385,0,50,0.7,0.65,0.8,Malawi,9.38E-05,0.000208648,0.653333378,0.696543258,341,104,0.696543258
