"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X41ba07bb6c6b55ac2c00156fd5b9f709","Ruminococcaceae_UCG-002 (RSV979)",80,0.999753107164311,49,0.890285745307646,5,NA,0.890285745307646,FALSE
"Xe879685baca116b5fbbff527015a5765","Phascolarctobacterium (RSV980)",0,NA,1,NA,1,NA,NA,FALSE
"X26cf4b3a1d8ec76ae515ab623941648b","Lactobacillus (RSV981)",1,NA,1,NA,0,NA,NA,FALSE
"X2f03f8fb918ce0c19a88eb697fdbf2eb","Succinivibrio (RSV982)",8,NA,5,NA,0,NA,NA,FALSE
"Xb975782a390e81108caea30dd8e1bd9a","Lactobacillus (RSV983)",3,NA,0,NA,1,NA,NA,FALSE
"Xc5527260b2a71b313b2fa5cbd80e70c8","Pseudomonas (RSV984)",0,NA,7,NA,0,NA,NA,FALSE
"X1efa2e9ca8d9d0128928e26097941fb2","Neisseria (RSV985)",2,NA,0,NA,0,NA,NA,FALSE
"Xff7957bfd6dcd9e1fbfb6ad45165e622","Butyrivibrio (RSV987)",72,0.997876438817542,49,0.900796695604192,0,NA,0.900796695604192,FALSE
"X5bf7943f5b2345fc046c55b8ca6da298","Ruminococcaceae_UCG-003 (RSV991)",118,0.999999999999546,79,0.999999992973832,8,NA,0.999999992973832,FALSE
"Xe8ffa3713e327f6b85f9d4f90dea4997","Megasphaera (RSV992)",0,NA,0,NA,1,NA,NA,FALSE
"Xdd595d80421616736377ae8f004e1f81","Prevotella_9 (RSV993)",22,0.969944089791085,6,NA,0,NA,0.969944089791085,FALSE
"Xff24a088ef53299b57edf578b041a3d4","Catenibacterium (RSV994)",0,NA,32,0.80570939772212,0,NA,0.80570939772212,FALSE
"X35c19ef3154d2a3829f5160218f4e326","Prevotella_9 (RSV996)",0,NA,1,NA,0,NA,NA,FALSE
"Xba949769a678dfdb349b396f205796dd","Veillonella (RSV997)",0,NA,0,NA,1,NA,NA,FALSE
"X7348e04cff0b9af9993591b4c8ed0a16","Prevotella_9 (RSV998)",0,NA,2,NA,0,NA,NA,FALSE
"X146cc6a75126c90c5897210af7597f9e","Agathobacter (RSV999)",79,0.939289201704127,46,0.558850008650162,0,NA,0.558850008650162,FALSE
"Xd9a8e6b62bad13258dac266258afbef6","Bacteroides (RSV1001)",0,NA,0,NA,1,NA,NA,FALSE
"X02e1e971506b265659c0f5bf758c24b7","Lachnospiraceae_UCG-010 (RSV1003)",90,0.983879252549969,37,0.955259367646947,33,0.669416048052987,0.669416048052987,FALSE
"X3fe11512ff1a484eb77af1bf59ff5b4d","Megasphaera (RSV1004)",23,0.969010907181527,0,NA,0,NA,0.969010907181527,FALSE
"X320dd49a87962452a60fe6d81f4908db","Alloprevotella (RSV1005)",0,NA,3,NA,0,NA,NA,FALSE
"Xccd2d93c37daa731216f06e794e737c6","Alloprevotella (RSV1006)",0,NA,0,NA,1,NA,NA,FALSE
"X747a284c95e1af0ec02d6582f6565774","Ruminococcaceae_UCG-014 (RSV1007)",20,0.924494596028274,23,0.557916366502429,8,NA,0.557916366502429,FALSE
"Xf7a2b0a839e050f7351cb32ba94dad94","unassigned Firmicutes (RSV1008)",172,0.999999937739642,72,0.922090083436744,24,0.359423310196895,0.359423310196895,FALSE
"Xe5e3391850ea1d29e70da45a2b6b86ed","unassigned Firmicutes (RSV1010)",0,NA,0,NA,1,NA,NA,FALSE
"Xc32310c2654b667b6204f75adccac802","Veillonella (RSV1012)",0,NA,0,NA,1,NA,NA,FALSE
"X0aa7ef8246cbfb3dec010a9145ac5aca","Prevotella_9 (RSV1013)",25,0.956757350132948,1,NA,0,NA,0.956757350132948,FALSE
"X17847b134292a327caf3716033bacbca","Prevotella_2 (RSV1014)",40,0.982919995995188,16,0.388522734442799,0,NA,0.388522734442799,FALSE
"X64b22677140c7b84225f980f4e1016d0","Ruminococcaceae_NK4A214_group (RSV1016)",128,0.999999999999102,75,0.914327264583576,13,0.217476513492454,0.217476513492454,FALSE
"Xfd17abff9540ff5eac53f965859c4883","Parabacteroides (RSV1017)",25,0.99274554289707,5,NA,5,NA,0.99274554289707,FALSE
"X71fd06bf8c25e42ed875df9c9ed704f7","Brevundimonas (RSV1018)",0,NA,4,NA,0,NA,NA,FALSE
"Xdc99c7db449d6508a55c2abba0842676","Acinetobacter (RSV1019)",1,NA,2,NA,0,NA,NA,FALSE
"X4b729b162535fcc01b4ff0ca1b14f9da","Escherichia/Shigella (RSV1020)",1,NA,1,NA,0,NA,NA,FALSE
"X63d505e4c336f16ba5e3b5f911090e3e","Mitsuokella (RSV1021)",18,0.837882343170946,20,0.844749036818618,0,NA,0.837882343170946,FALSE
"X045f365fcd436456af7d86bfa195361a","Ruminococcaceae_UCG-005 (RSV1022)",87,0.964029137653938,65,0.975702282276516,3,NA,0.964029137653938,FALSE
"Xa8a72fc3222d89b6a32365b3bb0872ed","Streptococcus (RSV1023)",4,NA,0,NA,0,NA,NA,FALSE
"X2abf96f33fada4ba4894dbd8dd8f4b73","unassigned Actinobacteria (RSV1025)",88,0.89518095071739,44,0.542748506424943,4,NA,0.542748506424943,FALSE
"X9e4976b3f22f2889ea2348b491c0feb0","Enterococcus (RSV1026)",15,0.783771247593413,0,NA,1,NA,0.783771247593413,FALSE
"X57b73675cabcad73338d0412ff41e7e5","Veillonella (RSV1027)",1,NA,0,NA,0,NA,NA,FALSE
"X5637d394610c0babc11f8cd08ec29efe","Holdemanella (RSV1031)",56,0.993624746415047,6,NA,1,NA,0.993624746415047,FALSE
"Xc4aa6933d0455c69074ccfa69e29a658","Enterorhabdus (RSV1032)",129,0.999999999999992,8,NA,3,NA,0.999999999999992,FALSE
"X61d96a1395c98563bd419df4e71674cf","unassigned Firmicutes (RSV1033)",17,0.731791604673627,10,0.859349498053946,3,NA,0.731791604673627,FALSE
"Xaca6b9e4e77ce5be18aa9d63822f7ff4","Dialister (RSV1034)",3,NA,3,NA,3,NA,NA,FALSE
"Xe454ae62fa0a2fc808675a4f7dfce7c9","Dialister (RSV1035)",28,0.98138128325568,7,NA,0,NA,0.98138128325568,FALSE
"X2f2f05ad3e16c700626641b039c9a770","Prevotella_9 (RSV1036)",55,0.974609041247603,34,0.788642364306187,1,NA,0.788642364306187,FALSE
"X1d2b3057cc45f2bcab54d4554b2c163f","Barnesiella (RSV1038)",2,NA,2,NA,4,NA,NA,FALSE
"X8d6a42e75bcca1513481dfed816933b7","Prevotella_9 (RSV1039)",0,NA,12,0.813305047777852,0,NA,0.813305047777852,FALSE
"X82dbf7a5dba414abce2994e8eb6d58ea","Anaerococcus (RSV1040)",1,NA,0,NA,0,NA,NA,FALSE
"Xb64c567984dc148351b29bece6176acb","Bacteroides (RSV1041)",6,NA,0,NA,2,NA,NA,FALSE
"X71353384d0d491a0cbfb64c18cc937b8","Bacteroides (RSV1042)",7,NA,0,NA,0,NA,NA,FALSE
"X49daf2d3f236ab6107e2fdf39234427b","unassigned Firmicutes (RSV1043)",26,0.395531184229903,36,0.997439025355974,1,NA,0.395531184229903,FALSE
"X520887a54cc76670a5f7f2e64a8a651b","Alistipes (RSV1044)",33,0.985700468721097,21,0.748025439191433,38,0.522606852128881,0.522606852128881,FALSE
"Xd10a5b8c3ac17b9237026c01f0629cea","Prevotella_9 (RSV1045)",30,0.927816166866023,16,0.868965820164436,3,NA,0.868965820164436,FALSE
"X96b744a5a6e172546f1e34e01027da19","Streptococcus (RSV1046)",1,NA,0,NA,0,NA,NA,FALSE
"Xe935202d09ec0b95cf196ef304eff2d7","unassigned Firmicutes (RSV1048)",36,0.667298929991176,12,0.870719015471329,2,NA,0.667298929991176,FALSE
"Xc3d4cde1fefab50869535171600db4ac","Corynebacterium_1 (RSV1049)",4,NA,0,NA,0,NA,NA,FALSE
"X84aaf91051b3cae1db2b637da37c5c59","Escherichia/Shigella (RSV1051)",7,NA,0,NA,0,NA,NA,FALSE
"X020599fbbb43f8c01624f2976599bdcc","Ruminococcus_2 (RSV1057)",2,NA,5,NA,3,NA,NA,FALSE
"X3cbc25564cbb5125e20a8019a1b8618c","Prevotella_9 (RSV1058)",48,0.954124937471636,15,0.608003478883732,0,NA,0.608003478883732,FALSE
"Xb10fadf49ab9a2d60d973974c60c5c96","Rikenellaceae_RC9_gut_group (RSV1059)",37,0.988450830379707,10,0.746533003842544,1,NA,0.746533003842544,FALSE
"Xab1f4e23f14eb9bce643068dea4584d8","Acinetobacter (RSV1060)",0,NA,2,NA,0,NA,NA,FALSE
"Xce89ce9f9da4f3a3388cf4416fcbd729","Staphylococcus (RSV1061)",1,NA,0,NA,0,NA,NA,FALSE
"Xa59846b494829521fdeb9b900c756faa","Phascolarctobacterium (RSV1063)",0,NA,30,0.892746786196314,0,NA,0.892746786196314,FALSE
"X8e440529127978044b95fd8316250d04","Prevotella_9 (RSV1064)",0,NA,12,0.692898527548313,0,NA,0.692898527548313,FALSE
"X38c842d69609e2068e4ce832262d23c7","Sutterella (RSV1067)",23,0.98343565656926,2,NA,0,NA,0.98343565656926,FALSE
"Xd1264035d98f18b5393cf465af3d602c","Prevotella_9 (RSV1068)",13,0.433701476473051,21,0.803516545549775,0,NA,0.433701476473051,FALSE
"X6cc9fc058c1da0393e637079fdd54dba","Anaerovibrio (RSV1069)",22,0.982989284137317,20,0.843937856618714,0,NA,0.843937856618714,FALSE
"Xbbe66ecbf3b30077a8bf56c3ef0b3dbf","unassigned Tenericutes (RSV1072)",20,0.817417066469805,5,NA,0,NA,0.817417066469805,FALSE
"Xeab89e5f06a8c88bad9c0c615ef61a47","Treponema_2 (RSV1073)",4,NA,7,NA,0,NA,NA,FALSE
"Xba65c17032953f2bb06bd5ce8b31e084","Rikenellaceae_RC9_gut_group (RSV1076)",35,0.90943476561367,4,NA,0,NA,0.90943476561367,FALSE
"Xb667000eb98cf17e5345425d7c1222af","Enterococcus (RSV1078)",5,NA,0,NA,0,NA,NA,FALSE
"X352f32d2b11b14bcf8daa9f65a29ed1e","Lactobacillus (RSV1079)",0,NA,1,NA,0,NA,NA,FALSE
"Xfef5cdbd9b296432d043f5fd285bab63","unassigned Bacteroidetes (RSV1081)",37,0.95391018464021,8,NA,1,NA,0.95391018464021,FALSE
"X64e4b2282969577a915595ded6dc8cc0","Streptococcus (RSV1082)",5,NA,1,NA,0,NA,NA,FALSE
"X08b73661fb8b94854ee83d692130c972","Ruminococcaceae_UCG-014 (RSV1083)",93,0.969275101497255,51,0.998400731594069,22,0.379990258017785,0.379990258017785,FALSE
"Xeb4142dc0097a6568df8f73757c0fa0c","Prevotella_9 (RSV1084)",1,NA,12,0.737579591281697,0,NA,0.737579591281697,FALSE
"X062e08f2d867ebfa9ca0877397e84ae1","unassigned Firmicutes (RSV1085)",6,NA,0,NA,0,NA,NA,FALSE
"Xf7a82e394fe1a3176b5477e505a6d8ad","Prevotella_9 (RSV1087)",0,NA,0,NA,1,NA,NA,FALSE
"X275a909b71518ce743cea6406287671e","Parabacteroides (RSV1088)",25,0.994558042678552,5,NA,3,NA,0.994558042678552,FALSE
"Xda8b26f82eb70e299518e149ae85f3d9","Butyricicoccus (RSV1089)",130,1,14,0.999816465288815,42,0.939003064779206,0.939003064779206,FALSE
"X29d85887bdc29ad28bda6f94de3f0de9","Alloprevotella (RSV1091)",5,NA,8,NA,0,NA,NA,FALSE
"X7880b17b21da81ac4f5ca979cdbf52a6","Ruminococcaceae_UCG-003 (RSV1093)",159,0.999999999999909,82,0.999844061013916,12,0.605894207614182,0.605894207614182,FALSE
"X632f712701a6269e41c3ee600d0f3791","Bacteroides (RSV1097)",15,0.561856219695476,11,0.733165275794097,6,NA,0.561856219695476,FALSE
"X90bdd02dded8190779f4b2a417a3d1d3","Acinetobacter (RSV1100)",0,NA,2,NA,0,NA,NA,FALSE
"X810e842522acdfbd854daa85cb87d469","Prevotella_9 (RSV1101)",17,0.983964218501661,4,NA,1,NA,0.983964218501661,FALSE
"Xb70847737230221570797e85fd20a1d2","Clostridium_sensu_stricto_1 (RSV1102)",74,0.985059605890162,12,0.91347464044259,4,NA,0.91347464044259,FALSE
"Xa5815c42682dc2c92b97590e477e4a53","Proteus (RSV1103)",3,NA,0,NA,0,NA,NA,FALSE
"Xb5d5742a853bd9baff76e863ae7606dd","unassigned Bacteroidetes (RSV1104)",50,0.999999970524662,16,0.906701570291995,0,NA,0.906701570291995,FALSE
"X0f939f338c5f14a00f0334a5a6db60a3","Lachnospira (RSV1105)",22,0.963071052933814,50,0.951931722333428,2,NA,0.951931722333428,FALSE
"X882615ea4071950917b03fed26d72026","Bifidobacterium (RSV1106)",0,NA,1,NA,0,NA,NA,FALSE
"Xecf5bfe75ad42275f12e4f43de929d2c","Alloprevotella (RSV1107)",8,NA,10,0.937235676762449,0,NA,0.937235676762449,FALSE
"X2da1464f90ceec2130bdd70ef3c07e3b","Brachybacterium (RSV1109)",1,NA,0,NA,0,NA,NA,FALSE
"X23e9d9bf5bc94d9f4dc80200700d5f34","Klebsiella (RSV1113)",9,NA,0,NA,0,NA,NA,FALSE
"Xce7cc0aa3d6a0b34126c07470200a950","Lachnospira (RSV1117)",114,0.999999999983882,66,0.9698257548967,26,0.592666294281949,0.592666294281949,FALSE
"X71f7ac38af1f891a072b79d54aa11ecd","Klebsiella (RSV1119)",0,NA,1,NA,0,NA,NA,FALSE
"Xe6a010dc8fca6572ed0f254afaf4e7c9","Acinetobacter (RSV1120)",0,NA,1,NA,0,NA,NA,FALSE
"X10e1533ae591f3140e10423d7343c704","Escherichia/Shigella (RSV1121)",4,NA,0,NA,0,NA,NA,FALSE
"Xf4bc2c0f0d111fcd1ed2bb908fb1b8dd","Prevotella_9 (RSV1122)",0,NA,7,NA,0,NA,NA,FALSE
"X675d47d0e00ce464efcc06550c8d986f","Lachnospiraceae_ND3007_group (RSV1123)",227,0.999999999999965,79,0.997216364749544,45,0.990518352416574,0.990518352416574,FALSE
"Xf52af6e4331bd2b0eb51313fdd57600b","Lachnospira (RSV1125)",47,0.999999997730599,43,0.990407672091423,6,NA,0.990407672091423,FALSE
"Xa0fb7c6d3a3ca620f790ab6f4938fdcb","Prevotella_9 (RSV1126)",0,NA,21,0.598436049620168,0,NA,0.598436049620168,FALSE
"Xdae883c8aea73654e4481627e671e183","unassigned Tenericutes (RSV1128)",35,0.950655601450501,21,0.945013183760699,5,NA,0.945013183760699,FALSE
"Xd08356dd9f482bb52a98464042add8e1","Alistipes (RSV1130)",61,0.927987498580665,22,0.985421292415966,27,0.699071550845814,0.699071550845814,FALSE
"X2b6ea3d2ad8db1fed5f232bb73a7db6f","Senegalimassilia (RSV1132)",0,NA,18,0.784459282175482,0,NA,0.784459282175482,FALSE
"Xc7e709d5a710a424970e96af0e5b31c2","Treponema_2 (RSV1133)",3,NA,3,NA,0,NA,NA,FALSE
"Xb48fb3fd0943aff801af07753e29a067","Phascolarctobacterium (RSV1134)",14,0.893622389043213,8,NA,4,NA,0.893622389043213,FALSE
"X612eda97263986d1ae224508464f33af","Olsenella (RSV1135)",77,0.999540229422219,0,NA,3,NA,0.999540229422219,FALSE
"X5a80048d0f6f5bdce7d5642c6a7de6b6","Succinivibrio (RSV1138)",3,NA,4,NA,0,NA,NA,FALSE
"Xe48ee3a7d33ec7a15d09a732ede7b874","Streptococcus (RSV1139)",2,NA,0,NA,0,NA,NA,FALSE
"Xda7125b25a294757ee6c5e4909a181c1","Christensenellaceae_R-7_group (RSV1143)",115,0.999930364443482,16,0.97405149212092,23,0.436660247555984,0.436660247555984,FALSE
"Xdb651e847da3f0f3a235077c7c28adf9","Acinetobacter (RSV1144)",1,NA,0,NA,0,NA,NA,FALSE
"X234b7dd194a4c1b97ecaef95425f0d15","Escherichia/Shigella (RSV1145)",3,NA,0,NA,0,NA,NA,FALSE
"X1974787cf500afff8f842ab6b205f8a9","Parabacteroides (RSV1148)",10,0.808951988858672,0,NA,1,NA,0.808951988858672,FALSE
"Xd41f407e5e83ac3d0a906c4e1db685e2","Faecalibacterium (RSV1149)",55,0.987815687458606,4,NA,0,NA,0.987815687458606,FALSE
"Xc17bd117dfc5206538a0af4c864dcf65","Collinsella (RSV1151)",14,0.731158508924474,0,NA,0,NA,0.731158508924474,FALSE
"X96ed6cb0d5f3bea4c7d87104acc9052d","Ruminococcus_1 (RSV1152)",109,0.999999998865738,47,0.992636801469836,15,0.549201003698727,0.549201003698727,FALSE
"Xcf4ecda3eaaf625ddab6639e7c198d95","Barnesiella (RSV1153)",0,NA,0,NA,1,NA,NA,FALSE
"X365e6237598007d7201c0874650b0814","Alloprevotella (RSV1154)",27,0.999577568949092,9,NA,0,NA,0.999577568949092,FALSE
"X7215a83aa5df7b61f73f56d86fc7a9e4","Dialister (RSV1155)",0,NA,11,0.731374163414456,0,NA,0.731374163414456,FALSE
"X73bb6ae71c80448094409de2a103f716","Megasphaera (RSV1156)",0,NA,4,NA,0,NA,NA,FALSE
"X3d48874183df65f00f253cf68234e2ca","Paraprevotella (RSV1157)",105,0.994298378574123,7,NA,9,NA,0.994298378574123,FALSE
"X5a366cb5c4a37666d33f34be5ef0ae04","Parasutterella (RSV1159)",0,NA,0,NA,2,NA,NA,FALSE
"Xecf368f1bc8f28622083899eb16a073a","Parabacteroides (RSV1161)",0,NA,0,NA,1,NA,NA,FALSE
"X0e036c3b4a25f72ce30c866d817a78ac","Staphylococcus (RSV1162)",3,NA,0,NA,0,NA,NA,FALSE
"Xab76c295b0b0943693278cd29f36251a","Prevotella_9 (RSV1163)",2,NA,0,NA,0,NA,NA,FALSE
"X90d6765406e25ad2c10bb355c1892ebc","Prevotella_9 (RSV1165)",43,0.99999858651233,15,0.453895776603029,0,NA,0.453895776603029,FALSE
"Xe14429c321f16577e04f08e67db71f7f","Streptococcus (RSV1166)",2,NA,0,NA,0,NA,NA,FALSE
"X4f9d74f1427a1a199fe7554d5ebf741c","Barnesiella (RSV1167)",0,NA,0,NA,1,NA,NA,FALSE
"X730a7370d1de31be711ca7154a4c23e5","Ruminococcaceae_UCG-005 (RSV1169)",100,0.999999999986688,66,0.914660337413838,2,NA,0.914660337413838,FALSE
"Xe05832ddd89c422038c3ad7e8a599f5f","Actinomyces (RSV1170)",2,NA,0,NA,0,NA,NA,FALSE
"X7af90b1e8cbdf0350b7da534a8777b5e","Klebsiella (RSV1173)",1,NA,2,NA,0,NA,NA,FALSE
"X1ed9263d25f921acc7c0efb95e7f9537","Corynebacterium_1 (RSV1176)",2,NA,0,NA,0,NA,NA,FALSE
"Xa5359b86f7d00fa9e8f9272bd0837d81","Klebsiella (RSV1177)",0,NA,1,NA,0,NA,NA,FALSE
"Xaa95fdfb1c22b16d0c1695e7cc9a6942","Ruminococcaceae_UCG-005 (RSV1179)",90,0.997786848041546,74,0.952130491271343,2,NA,0.952130491271343,FALSE
"X7ca0f3e1e07728ab78f54b3770156d1c","unassigned Firmicutes (RSV1180)",96,0.999964513057455,10,0.975823341482516,3,NA,0.975823341482516,FALSE
"X425b4a1c527d44d95659676bb9a919ab","Veillonella (RSV1182)",10,0.961967912996968,9,NA,1,NA,0.961967912996968,FALSE
"Xfb6956ecda12a8dc652b1866dea12301","Lachnospiraceae_UCG-004 (RSV1185)",88,0.999999999999834,53,0.999954798815969,32,0.962648932224045,0.962648932224045,FALSE
"Xea429e77840a43260d1624f445d4121c","Bacteroides (RSV1186)",7,NA,1,NA,1,NA,NA,FALSE
"X762c20336116b7b3237d0c9ecadb8759","Ruminococcaceae_UCG-008 (RSV1187)",166,0.999944358897693,33,0.799067152551208,2,NA,0.799067152551208,FALSE
"Xec00ed4e85920f03e937b1832a86173e","Klebsiella (RSV1190)",7,NA,0,NA,1,NA,NA,FALSE
"X0483ff2c0b34f807f5f2e6bfebdc7a4b","Christensenellaceae_R-7_group (RSV1191)",12,0.999506696768223,55,0.832951677247848,2,NA,0.832951677247848,FALSE
"X7853dff588d4bad53cdcc3272d9aba23","Lachnospiraceae_NK4A136_group (RSV1198)",123,0.999999999840564,74,0.993345214501245,17,0.725373202083687,0.725373202083687,FALSE
"X1093dc39e311aa6dcf39955321f6b147","Succinivibrio (RSV1202)",25,0.776331496614582,0,NA,0,NA,0.776331496614582,FALSE
"X6874aee2fe020d281d2660ff4c6de652","Prevotella_9 (RSV1203)",14,0.951536067165349,10,0.719224408888407,0,NA,0.719224408888407,FALSE
"X33702ac2f20c944d2fa15358fb40c02e","Blautia (RSV1204)",174,1,26,0.995796253567816,5,NA,0.995796253567816,FALSE
"X39e2db463d040d98159e4abc68cba9c1","Alistipes (RSV1207)",0,NA,0,NA,1,NA,NA,FALSE
"X44eb603ac11f6bad4a83878080a29a69","Ezakiella (RSV1208)",27,0.95464020503659,9,NA,10,0.674712506911243,0.674712506911243,FALSE
"Xf9da05408ca7c4c29565cbc7f11fa2fb","unassigned Firmicutes (RSV1212)",33,0.906902242998366,20,0.77574968654466,5,NA,0.77574968654466,FALSE
"X9c56ef00debbb4020b660358049fd6cc","Christensenellaceae_R-7_group (RSV1213)",111,0.999999972001057,46,0.998310178065908,8,NA,0.998310178065908,FALSE
"X3aef8bb7f47464bd8c11e5692ab3975f","Ruminiclostridium_5 (RSV1214)",214,0.999999999999401,58,0.999871373115696,42,0.169301080847923,0.169301080847923,FALSE
"X63ae69e5112e904373fa2c6a38d8a5b9","unassigned Actinobacteria (RSV1215)",127,0.893989447950336,1,NA,4,NA,0.893989447950336,FALSE
"X4fd73537157a4c8970279d3eb43303d1","Oribacterium (RSV1216)",62,0.999999999997213,20,0.978041134867503,0,NA,0.978041134867503,FALSE
"X02e02275f7cd2ec044d73754b893587a","Lachnoclostridium (RSV1217)",8,NA,0,NA,0,NA,NA,FALSE
"X4290feefabcb9fa250f8eb0be2759c2d","Ruminococcaceae_UCG-002 (RSV1218)",62,0.999961668350546,50,0.999843801205245,6,NA,0.999843801205245,FALSE
"X032acbe2a9ebf3e7cd08ff3bbe5cb5c3","Phascolarctobacterium (RSV1220)",15,0.562575860314731,24,0.959763903209577,1,NA,0.562575860314731,FALSE
"X3efbc4ad0134e63d59a6feea192d971b","CAG-352 (RSV1222)",22,0.723039468618794,23,0.758643669538784,6,NA,0.723039468618794,FALSE
"X9ae4a24f8afe2d11c1c619180d04e01d","Haematobacter (RSV1223)",0,NA,1,NA,0,NA,NA,FALSE
"X4fa36d65aef43cf33e970092da5b9ad9","Eubacterium (RSV1225)",3,NA,0,NA,3,NA,NA,FALSE
"X9d8b9025e8a5de6093404cc4c0163909","Bacteroides (RSV1226)",1,NA,0,NA,2,NA,NA,FALSE
"Xb17b0c708069207e114ebcf8946a7421","Eggerthella (RSV1228)",21,0.9068757131367,4,NA,9,NA,0.9068757131367,FALSE
"Xc107ba656c24bc5852d6ccfbe57b792d","Klebsiella (RSV1229)",4,NA,0,NA,0,NA,NA,FALSE
"X88ff6394990a36773bbb799bbe5e2373","Gardnerella (RSV1230)",0,NA,1,NA,0,NA,NA,FALSE
"X77c40f52ef7968ba8fa93eb2000a051a","Ruminococcaceae_UCG-010 (RSV1232)",151,0.999832784788567,67,0.994223888668835,17,0.315656180252343,0.315656180252343,FALSE
"X4d2f015243e4668db76aaad2f6471f2a","Escherichia/Shigella (RSV1233)",2,NA,0,NA,0,NA,NA,FALSE
"Xd555464f3bed488d208554400b6d216d","Haemophilus (RSV1234)",1,NA,0,NA,0,NA,NA,FALSE
"X4aedeae35fc2ad8892950eee2c3704c8","Lactobacillus (RSV1236)",1,NA,0,NA,1,NA,NA,FALSE
"X858239ae0480d03a1c4022da23ebc160","unassigned Firmicutes (RSV1238)",132,0.999999963395958,53,0.992791071044096,7,NA,0.992791071044096,FALSE
"Xf9576a4b1663a17a72772a5b889e5c3c","Lactobacillus (RSV1239)",29,0.79452455482329,0,NA,0,NA,0.79452455482329,FALSE
"X073e41ffbb61c3bf0918bc5efb6865c1","Ruminococcaceae_UCG-014 (RSV1240)",40,0.999360634401524,27,0.932540191151381,4,NA,0.932540191151381,FALSE
"X7931ef4ba7852a196ef9674b8fc64631","Ruminococcaceae_UCG-004 (RSV1243)",44,0.658553700708231,1,NA,25,0.958965225548666,0.658553700708231,FALSE
"X3b8b7979ac216590f75b65260d26a65a","Prevotella_9 (RSV1246)",0,NA,1,NA,0,NA,NA,FALSE
"X9a96bb54f1481ef1f339d11271eadfaa","Sutterella (RSV1247)",8,NA,7,NA,5,NA,NA,FALSE
"X3f1281f6d69ae7f14086a2c3d916fabd","Bifidobacterium (RSV1249)",3,NA,0,NA,0,NA,NA,FALSE
"X0121ea922454d4c27811b0cbc930342a","Prevotella_9 (RSV1252)",11,0.748291555269547,1,NA,0,NA,0.748291555269547,FALSE
"X9ee236147e5e417153684eee89da598b","Ruminococcaceae_UCG-005 (RSV1253)",61,0.999999927427398,51,0.988314854304558,3,NA,0.988314854304558,FALSE
"X2887dfea814ed3471abe25d248f1e2be","Empedobacter (RSV1254)",0,NA,3,NA,0,NA,NA,FALSE
"X05d429713db038fa66aa06f0a08f84d9","Ruminococcus_1 (RSV1257)",51,0.962409885061821,52,0.995850179035154,5,NA,0.962409885061821,FALSE
"X758940f0d7322acf885d4a8b48dea009","Prevotella_9 (RSV1259)",0,NA,2,NA,0,NA,NA,FALSE
"Xe63eb1425d8eb15d70973bfb7a34b9b5","Lactobacillus (RSV1264)",34,0.954760656163891,0,NA,0,NA,0.954760656163891,FALSE
"Xd9dc94eda8cf1d2c283009f6a3e4532e","Parabacteroides (RSV1265)",15,0.997960277008179,8,NA,2,NA,0.997960277008179,FALSE
"X896d40b40b03d3405808f24a938f95a5","Lachnoclostridium (RSV1268)",1,NA,0,NA,0,NA,NA,FALSE
"X02c204944c2b1ea9346bb3705a12bfee","Prevotella_7 (RSV1269)",19,0.99979422897635,5,NA,0,NA,0.99979422897635,FALSE
"X18bb604fa35310b8db58db415cb04d79","Dialister (RSV1271)",2,NA,2,NA,0,NA,NA,FALSE
"X38ff07c6cb38d27d5a8d5a2ee73f74d8","Mitsuokella (RSV1272)",23,0.959633764243499,8,NA,1,NA,0.959633764243499,FALSE
"X45a44824c4535a0dd0a7f4e18a5aa25d","Christensenellaceae_R-7_group (RSV1279)",183,0.999990913178879,68,0.998165373640616,24,0.428694925931831,0.428694925931831,FALSE
"X91a0abac7c735d55c0e02084d7e7e789","Acinetobacter (RSV1286)",1,NA,0,NA,0,NA,NA,FALSE
"Xb9da31b5821f66824ce5e3be2369ed0e","Collinsella (RSV1287)",24,0.920183681319124,5,NA,1,NA,0.920183681319124,FALSE
"X4659a453b0de3c4121e6a541f1cedc24","Prevotella_9 (RSV1288)",3,NA,18,0.409689246282251,0,NA,0.409689246282251,FALSE
"Xe679eacf03b341f4e6a02de34db9d103","Lachnoclostridium (RSV1289)",7,NA,0,NA,0,NA,NA,FALSE
"Xd3f9b5e88b00304795c58ec817dc4f7f","unassigned Patescibacteria (RSV1290)",4,NA,4,NA,7,NA,NA,FALSE
"Xd74193f6d9ebffe21d6aa4e05f0e710c","unassigned Bacteroidetes (RSV1292)",46,0.964336676408491,4,NA,0,NA,0.964336676408491,FALSE
"Xaec198aa988c3559ec9cafab43abbf6c","unassigned Tenericutes (RSV1296)",24,0.532859258988882,3,NA,3,NA,0.532859258988882,FALSE
"X06c8239955703dcaaa5fd469eeec1358","Bacteroides (RSV1297)",4,NA,0,NA,5,NA,NA,FALSE
"X795367fe2f1cb7fb6a7440e989c405fb","Escherichia/Shigella (RSV1298)",8,NA,2,NA,0,NA,NA,FALSE
"X582fae36f33acd1efdcaf7cacf00ef0a","unassigned Firmicutes (RSV1300)",149,0.997196963845902,44,0.986842553604053,29,0.954331812028606,0.954331812028606,FALSE
"Xec22719ae7da443a8e48fd3e60ba4c9b","Veillonella (RSV1301)",1,NA,0,NA,0,NA,NA,FALSE
